,OMSID,round,ParticipantID,Scenario,t1Diagnoses,t1DiagnosisScore,t1Likelihoods,t1Confidence,t1Severity,t2Diagnoses,t2Likelihoods,t2Confidence,t2Severity,t2SeniorReview,t2InvestigationsComplete,OMSScore,t2ExtraInvestigations,SCENARIO,CURRENT.SCENARIO.VERSION,SCENARIO.VERSION.PLAYED,SCORE....,TIME.SPENT,DATE,SCENARIO.ATTEMPT..,Quest.2.PIN,scenGroup,scenNum,orderNum,t1numOfDiagnoses,t2numOfDiagnoses,t1HighestLikelihood,t2HighestLikelihood,severityChange,confidenceChange,t1numOfDiagnosesChange,diagnosticChange,calibrationByDiff,sbarStart,helpStart,totalHelpStart,treatStart,pewsScore,totalActions,uniqueActions,filteredActions,actionVector,actTimesVector,historyActionsVector,examsActionsVector,testingActionsVector,treatmentActionsVector,numOfHistoryActions,numOfExamActions,numOfTestingActions,numOfTreatmentActions,numOfActionsAfterHistory,numOfHistoryActionsBeforePause,numOfHistoryActionsAfterPause,numOfExamActionsBeforePause,numOfExamActionsAfterPause,percentageHistory,numOfTestingActionsBeforePause,numOfTestingActionsAfterPause,percentageTesting,numOfTreatmentActionsBeforePause,numOfTreatmentActionsAfterPause,historyVectorBeforePause,numOfActionsBeforePause,numOfActionsAfterPause,numOfDiagnosesLabel,initialConfidenceLabel,infoVal,infoValHistory,infoValExams,infoValTesting,infoValHistoryBeforePause,infoValBeforePause,infoValAfterPause,infoValAfterHistory,infoValHistoryAfterPause,infoValExamsAfterPause,infoValTestsAfterPause
56,22,6,C22,Seizure,"Febrile seizure, epilepsy",0.64,"5,4",8,8,"Febrile convulsion, epilepsy, meningitis, DKA, brain bleed","5,2,1,1,1",8,7,0.24,0,64,"CT head, feraPAIN score, neuro exam","Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,64.23,12m 47s,14/02/2024 14:20,5,No,AS,2,4,2,5,5,5,-1,0,3,4,0.8,454,Inf,454,210,0,39,33,14,"1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
1
1
0
0
0
1
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","234
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
63
0
0
0
0
0
0
0
0
0
0
0
0
0
0
97
678
350
0
0
250
273
0
0
0
181
308
0
149
0
0
645
0
0
0
0
0
0
0
0
0
727
0
0
0
0
0
0
0
0
227
0
0
0
600
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
1
1
0
0
0
1
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
1
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0",2,10,2,1,12,2,0,5,5,1,1,1,0.5,1,0,"past medical history
presenting complaint",15,24,low,high,34.19889921,-7.084795322,21.9503612,19.33333333,-7.084795322,29.31345029,7.818141224,41.28369453,0,7.818141224,0
57,23,1,A4,DKA,"DKA, Gastroenteritis, Tonsilitis",0.71,"5,3,2",7,6,"DKA, Gastroenteritis, Tonsilitis","5,2,1",8,7,0.16,1,39,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,39.19,7m 39s,11/09/2023 14:22,2,No,DP,1,2,3,3,5,5,1,1,0,2,0.4875,192,408,192,9999,2,33,31,10,"1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0","280
0
0
0
0
0
0
0
293
0
0
0
0
0
0
0
0
0
0
0
258
0
0
0
0
0
0
0
0
0
0
0
0
0
0
318
240
342
0
0
0
0
0
0
0
0
0
0
45
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
102
0
0
0
0
0
123
0
0
0
0
0
198
0
0
0
0","1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
1
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",3,4,3,0,7,3,0,4,0,1,3,0,0,0,0,"past medical history
history of presenting complaint
presenting complaint",22,11,low,high,-13.29389026,-23.80418719,9.038074713,1.472222222,-10.30418719,-9.259544335,-5.506568144,10.51029693,-13.5,7.993431856,0
58,23,3,B20,DKA,"DKA, hypoglycaemia",0.38,"5,3",7,9,"DKA, hypoglycaemia","5,3",8,8,0.38,1,66,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,58.38,14m 12s,06/11/2023 16:19,3,No,DP,1,2,2,2,5,5,-1,1,0,2,0.825,351,628,351,9999,3,47,40,15,"1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
1
1
1
1
0
1
0
0
1
0
0
0
0","514
0
0
0
0
0
0
0
367
0
0
0
0
0
0
0
0
0
0
0
92
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
176
0
0
95
98
0
0
0
0
0
0
127
0
0
0
0
0
0
0
0
0
0
603
0
0
0
0
0
521
0
0
0
688
436
171
490
0
213
0
0
614
0
0
0
0","1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","0
1
0
0
0
1
1
1
1
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",3,5,7,0,12,1,2,4,1,0.333333333,2,5,0.714285714,0,0,presenting complaint,17,30,low,high,36.38217064,-23.80418719,23.89697276,36.28938507,-10.30418719,25.75537094,1.858511221,60.18635783,-13.5,15.35851122,0
59,23,4,B20,Pneumonia,"sepsis, acute severe asthma attack, pneumonia",0.46,"4,3,2",6,7,"sepsis, acute astham excerbation","5,3",8,7,0.16,1,65,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,65.45,16m 1s,13/12/2023 12:44,2,No,DP,2,3,3,2,4,5,0,2,-1,3,0.8125,697,Inf,697,119,4,71,51,24,"1
0
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
1
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
0
1
0
1
1
0
0
0
1
0
0
1
0
1
1
0","163
0
455
786
609
0
0
0
123
0
0
0
0
0
0
0
0
0
0
0
59
0
0
0
0
0
0
742
0
0
0
0
0
0
0
0
338
65
0
0
143
85
586
257
0
0
0
0
168
0
0
0
0
0
0
0
0
0
0
779
0
0
0
0
411
427
0
445
0
852
529
0
0
0
290
0
0
503
0
471
570
0","1
0
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
0
0
1
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","1
1
0
1
0
1
1
0
0
0
1
0
0
1
0
1
1
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",7,8,9,2,17,3,4,6,2,0.428571429,1,8,0.888888889,1,1,"past medical history
history of presenting complaint
presenting complaint",15,56,low,low,47.32828112,5.25015873,22.98784461,19.09027778,-10.08,-6.496666667,40.05326904,42.07812239,10.06542443,22.98784461,7
60,23,4,B21,Seizure,"febrile convulsions, first epilepsy, tonsilitis, epiglottis, sepsis, tumour, meningitis encephalitis",0.61,"4,4,4,3,2,2,4",7,7,"febrile convulsion, epilepsy, sepsis, meningitis, encephalitis","5,3,2,2,2",10,7,0.79,1,65,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,65.45,16m 1s,13/12/2023 12:44,2,No,AS,2,4,7,5,4,5,0,3,-2,5,0.65,697,Inf,697,119,4,71,51,24,"1
0
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
1
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
0
1
0
1
1
0
0
0
1
0
0
1
0
1
1
0","163
0
455
786
609
0
0
0
123
0
0
0
0
0
0
0
0
0
0
0
59
0
0
0
0
0
0
742
0
0
0
0
0
0
0
0
338
65
0
0
143
85
586
257
0
0
0
0
168
0
0
0
0
0
0
0
0
0
0
779
0
0
0
0
411
427
0
445
0
852
529
0
0
0
290
0
0
503
0
471
570
0","1
0
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
0
0
1
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","1
1
0
1
0
1
1
0
0
0
1
0
0
1
0
1
1
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",7,8,9,2,17,3,4,6,2,0.428571429,1,8,0.888888889,1,1,"past medical history
history of presenting complaint
presenting complaint",15,56,high,high,60.448547,5.402704678,26.49536386,28.55047847,-7.084795322,20.88011696,18.37742127,55.04584232,-1.05,17.86378491,1.563636364
61,23,5,C23,DKA,"DKA, hyperglycema hypeno strop",0.45,"5,1",8,7,DKA,5,8,7,0.21,0,62,Fluid balance & U&Es ,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,62.49,15m 48s,08/01/2024 16:00,4,No,DP,1,2,2,1,5,5,0,0,-1,1,0.775,324,378,324,646,2,47,40,16,"1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
1
0
0
1
1
0
0
0
0
0
0
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","352
0
0
0
0
0
0
0
99
0
0
0
0
0
0
0
0
0
0
0
78
0
0
0
0
0
0
599
0
0
0
0
0
0
0
165
0
193
0
0
201
460
0
0
0
0
0
0
123
0
187
0
0
691
0
0
0
0
0
0
0
0
0
0
0
476
0
0
0
0
497
410
0
0
238
0
0
543
0
0
0
0","1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
0
1
0
0
1
1
0
0
0
0
0
0
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0","0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0",4,7,5,1,12,2,2,5,2,0.5,1,4,0.8,0,1,"history of presenting complaint
presenting complaint",11,36,low,high,41.69142357,-14.50605055,27.2041553,28.99331882,-10.30418719,26.8000138,0.954384236,56.19747412,-13.5,14.45438424,0
62,23,6,C23,Pneumonia,"Asthma exacerbation, anaphylaxis, sepsis",0.4,"4,2,5",7,8,Sepsis,5,7,8,0.07,1,59,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,59.33,18m 58s,14/02/2024 15:52,3,No,DP,2,3,3,1,5,5,0,0,-2,2,0.842857143,396,540,396,411,4,52,47,20,"1
1
1
1
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
1
0
0
0
1
0
0
0
1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
1
0
0
0
0
0
1
0","92
104
108
531
0
0
0
0
0
0
0
101
0
0
0
0
0
114
0
0
70
0
0
0
0
0
0
565
0
0
0
124
0
0
0
136
216
269
0
249
467
284
0
0
0
0
0
0
657
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
623
0
0
430
0
0
0
174
0
0
0
0
0
614
0","1
1
1
1
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
1
0
0
0
1
0
0
0","1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
0
1
0
0
1
0
0
0
1
0
0
0
0
0
1
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",9,7,4,2,11,7,2,5,2,0.777777778,1,3,0.75,0,2,"past medical history
prescribed medications
allergies
vaccination history
parental employment
presenting complaint
family history",17,35,low,high,17.69772377,-1.182558375,9.019171034,9.861111111,-10.08,-7.066363636,14.76942356,18.88028214,0,12.01942356,2.75
63,24,1,A13,Asthma,"Asthma excerbation, sepsis, bronchiolitis, VIW, F. Body",0.55,"5,4,2,3,2",6,9,"Excerbation of asthma, sepsis, viral induced wheeze, bronchiolitis, inhalation of foreign body","5,4,2,2,1",6,9,0.12,0,62,"Cardiac examination, more detailed history including past surgical history, allergies etc","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,62.29,12m 36s,11/09/2023 13:49,1,No,AS,1,1,5,5,5,5,0,0,0,0,1.033333333,448,738,448,345,4,46,45,16,"1
1
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
1
1
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","93
230
0
0
0
0
0
0
75
0
0
243
0
0
0
0
0
0
0
493
59
0
0
0
0
0
0
0
0
0
0
0
0
0
0
156
299
261
0
0
520
256
688
0
0
174
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
253
0
0
0
0
0
539
0
0
0
195
0
0
0
0
0
0
0","1
1
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
1
1
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0",6,7,3,3,10,5,1,5,2,0.833333333,2,1,0.333333333,0,3,"past medical history
prescribed medications
history of presenting complaint
vaccination history
presenting complaint",15,31,high,low,11.15517535,9.278631677,2.27272798,-0.396184311,4.202317291,-2.161414566,5.086175115,1.876543669,-0.070967742,5.157142857,0
64,24,2,A13,Seizure,"Seizure, infection, sepsis, epilepsy",0.47,"5,4,2,3",5,7,"Seizure, infectio, sepsis","5,4,3",6,7,0.18,0,70,"investigate source of infection further, maybe blood cultures","Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,70.19,20m 3s,18/10/2023 14:31,2,No,AS,2,4,4,3,5,5,0,1,-1,2,1.166666667,422,Inf,422,234,3,61,52,23,"1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
1
1
0
0
1
1
1
1
0
1
1
1
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","258
554
544
0
0
0
0
0
87
0
0
0
0
0
0
0
0
0
0
0
75
0
0
0
577
0
0
0
0
0
0
0
0
0
0
0
167
216
0
0
722
815
843
0
0
144
907
932
448
0
528
652
685
0
0
0
1119
0
0
0
778
701
0
0
0
0
0
0
0
0
484
0
0
0
613
0
0
0
0
0
0
0","1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0","0
1
1
0
0
1
1
1
0
0
1
1
1
1
0
1
1
1
0
0
0
1
0
0
0
1
1
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0",6,15,2,2,17,3,3,3,12,0.5,0,2,1,1,1,"past medical history
history of presenting complaint
presenting complaint",14,47,high,low,84.91247297,19.59159357,45.98754607,19.33333333,-7.084795322,20.88011696,40.03865943,65.3208794,-0.25,40.28865943,0
65,24,3,B24,DKA,"DKA, GI infection, glucogen secreting tumour",0.54,"5,2,2",8,8,DKA,5,8,8,0,0,53,"systems enquiry, social services, gastro urinary catheter","Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,52.9,16m 1s,06/11/2023 16:20,2,No,DP,1,2,3,1,5,5,0,0,-2,2,0.6625,572,670,572,9999,2,50,46,17,"1
0
1
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
1
1
0
0
1
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","286
0
361
0
922
0
0
0
256
0
0
0
0
0
0
0
0
0
0
0
60
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
179
0
0
420
241
886
0
0
148
0
0
311
0
0
348
0
0
0
0
0
0
0
0
0
0
0
0
0
777
0
0
0
0
907
609
0
0
448
0
0
851
0
0
0
0","1
0
1
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
1
0
0
1
1
1
0
0
1
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0","0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",5,7,5,0,12,3,2,4,3,0.6,0,5,1,0,0,"past medical history
history of presenting complaint
presenting complaint",12,38,low,high,21.31549794,-20.67320633,12.99538546,28.99331882,-10.30418719,25.75537094,-6.350615764,41.98870427,-10.125,3.774384236,0
66,24,4,B24,Pneumonia,"pneumonia, asthma, pneumothorax, DKA, meningococcal septicaemia",0.54,"5,2,1,1,3",7,6,"sepsis, asthma excerbation","5,4",8,7,0,0,71,immunisations,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,71.18,18m 56s,13/12/2023 14:29,1,No,DP,2,3,5,2,5,5,1,1,-3,5,0.8875,549,Inf,549,297,4,60,56,29,"1
1
1
0
0
0
1
0
1
1
0
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
1
0
1
1
1
0
0
0
0
1
1
0
0
1
1
0
0
0
0
1
0
1
1
0
0
1
0
1
0
0
0
1
1
0
0
0
1
0
0
1
0
0
1
0","381
424
417
0
0
0
120
0
99
657
0
0
857
0
0
0
0
0
0
0
84
0
0
0
0
0
0
0
0
0
0
820
0
0
0
0
187
261
845
0
193
205
991
0
0
0
0
881
279
0
0
917
949
0
0
0
0
134
0
463
1004
0
0
796
0
595
0
0
0
752
632
0
0
0
140
0
0
675
0
0
731
0","1
1
1
0
0
0
1
0
1
1
0
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0","0
1
1
1
0
1
1
1
0
0
0
0
1
1
0
0
1
1
0
0
0
0
1
0
1
1
0
0
1","0
1
0
0
0
1
1
0
0
0
1
0
0
1
0
0
1
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",9,14,6,1,20,3,6,6,8,0.333333333,1,5,0.833333333,1,0,"ask about pain
history of presenting complaint
presenting complaint",16,44,high,high,92.21023376,13.66170745,63.52074853,15.02777778,-10.08,-6.496666667,58.30558688,78.54852631,5.246376812,53.05921007,0
67,24,6,C24,Pneumonia,"VIW, pneumonia, cold/flu",0.54,"2,3,4",3,3,"Asthma exacerbation, viral induced wheeze, pneumonia, sepsis","5,3,1,2",4,7,0,0,68,Blood cultures,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,68.18,19m 27s,14/02/2024 15:02,2,No,DP,2,3,3,4,4,5,4,1,1,6,1.7,735,Inf,735,185,5,63,57,25,"1
0
1
1
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
0
0
0
1
1
1
1
0
1
1
0
1
1
1
0
1
1
1
0
1
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","635
0
906
1095
0
0
0
0
114
0
0
629
0
0
0
0
0
0
0
0
73
0
0
0
0
0
0
778
0
0
0
913
0
0
0
262
338
363
982
0
359
349
0
176
927
282
0
1008
407
1038
0
1068
0
0
941
0
0
91
0
0
0
0
0
0
0
0
0
0
0
0
821
0
0
0
300
0
0
0
0
0
0
0","1
0
1
1
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
0
0
0","1
1
1
1
0
1
1
0
1
1
1
0
1
1
1
0
1
0
0
1
0
0
1
0
0
0
0
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",8,15,2,2,17,2,6,5,9,0.25,1,1,0.5,1,1,"history of presenting complaint
presenting complaint",13,50,low,low,62.97796474,8.248342246,51.14628916,3.583333333,-10.08,-7.066363636,55.89932072,54.7296225,5.246376812,50.65294391,0
68,25,1,A5,Asthma,"Acute asthma, FB inhalation, viral induced wheeze, lung cancer, bronchitis, epiglottitis",0.73,"5,4,4,1,2,3",6,5,"Acute excerbation of asthma, viral induced wheeze, inhaled foreign body","5,4,2",8,7,0.19,0,72,"Disability and Exposure, spent most of time doing B. Would give salbutamol","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,72.08,14m 18s,11/09/2023 13:17,1,No,AS,1,1,6,3,5,5,2,2,-3,7,0.9,807,Inf,807,335,4,51,48,19,"1
0
1
1
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
0
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","451
0
508
648
641
0
100
0
57
0
0
0
0
0
0
0
0
0
0
844
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
114
211
293
0
388
0
433
0
0
0
159
427
504
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
278
0
281
563
0
0
0
0
0
0
179
0
0
0
0
0
0
0","1
0
1
1
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
1
0
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0",7,8,4,2,12,2,5,4,4,0.285714286,3,1,0.25,0,2,"ask about pain
history of presenting complaint",13,38,high,low,44.15089508,13.67626789,25.35171958,5.122907609,3.323529412,6.555672269,11.5124808,30.47462719,-0.410253456,10.69047619,1.232258065
69,25,2,A5,Seizure,"Febrile convulsions, infantile seizures, epilepsy, psychogenic seizures, head trauma",0.61,"5,4,3,1,3",5,4,Febrile convulsion,5,7,4,NA,1,73,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,72.98,20m 3s,18/10/2023 10:10,1,No,AS,2,4,5,1,5,5,0,2,-4,6,1.042857143,1004,Inf,1004,225,2,79,71,39,"1
1
1
0
1
0
1
1
1
0
1
0
0
0
0
0
0
1
0
0
1
0
0
0
0
1
1
0
0
0
0
1
0
0
0
0
0
1
1
0
1
1
1
0
0
1
1
1
1
1
0
1
1
0
1
0
0
1
0
0
1
0
0
1
1
0
1
1
1
0
1
0
0
1
1
0
1
0
0
1
0
1","265
286
1049
0
860
0
82
98
72
0
1038
0
0
0
0
0
0
664
0
0
68
0
0
0
0
1044
1047
0
0
0
0
616
0
0
0
0
0
187
445
0
561
369
676
0
0
354
503
473
528
620
0
584
649
0
1156
0
0
89
0
0
774
0
0
1134
1186
0
1175
417
896
0
312
0
0
420
385
0
930
0
0
481
0
907","1
1
1
0
1
0
1
1
1
0
1
0
0
0
0
0
0
1
0
0
1
0
0
0
0
1
1
0
0
0
0
1
0
0
0","0
0
1
1
0
1
1
1
0
0
1
1
1
1
1
0
1
1
0
1
0
0
1
0
0
1
0
0
1","1
0
1
1
1
0
1
0
0
1
1
0
1
0
0
1
0
1","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",13,16,10,1,26,6,7,2,14,0.461538462,1,9,0.9,1,0,"past medical history
prescribed medications
ask about pain
ask about general activity level
history of presenting complaint
presenting complaint",16,63,high,low,153.2043308,52.10270468,62.959481,38.14214514,-7.084795322,20.88011696,53.45101644,101.1016261,-1.05,50.32488007,4.176136364
70,25,3,B13,Asthma,"asthma excerbation, allergy/anaphylaxis, viral induced wheeze, bronchiolitis, foreign body",0.69,"4,2,3,3,2",6,3,"viral excerbation of asthma, viral induced wheeze, pneumonia","5,3,3",8,7,0.65,1,72,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,71.64,15m 48s,06/11/2023 13:54,2,No,AS,1,1,5,3,4,5,4,2,-2,8,0.9,9999,Inf,9999,436,5,46,43,22,"1
1
1
0
0
0
0
0
0
0
1
1
0
0
0
0
1
0
1
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
1
1
0
1
1
1
1
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1","107
370
178
0
0
0
0
0
0
0
661
649
0
0
0
0
230
0
675
0
93
0
0
0
251
0
0
0
0
0
0
687
0
0
0
185
306
379
0
731
419
544
358
699
0
203
0
0
459
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
272
0
0
0
0
0
0
896","1
1
1
0
0
0
0
0
0
0
1
1
0
0
0
0
1
0
1
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0","1
1
1
0
1
1
1
1
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1","1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0",10,10,2,2,12,5,5,2,8,0.5,1,1,0.5,0,2,"past medical history
allergies
ask birth history
presenting complaint
antenatal history and scans",13,33,high,low,43.46682036,26.71808016,10.54285785,6.205882353,4.202317291,0.169754265,8.97965368,16.7487402,0,8.97965368,0
